property_id,source,title,description_en,description_st,price,currency,district,location_text,property_type,bedrooms,bathrooms,image_paths,listing_url,condition,style,environment,amenities,listing_intent
propmarket-koAjyqx2CBEE9cLC1YdK7,propmarket,House,"<p>We have this very cheap house at Mautsoe Ha-Maqele, e haufi haholo le tsela at just 160k</p>","Thepa ena ya mofuta wa house e fumaneha Ha Maqele, Leribe. E na le dikamore tse 2 le dibate tse 1 mme e fumaneha ka theko ya M 160,000. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",160000.0,LSL,Leribe,"Ha Maqele, Leribe",House,2,1,"""[\""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-koAjyqx2CBEE9cLC1YdK7\\\\image_1.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-koAjyqx2CBEE9cLC1YdK7\\\\image_2.jpg\""]""",https://www.propmarket.co.ls/properties/koAjyqx2CBEE9cLC1YdK7,Good,Traditional,Suburban,"""[]""",sale
propmarket-XvIngChWMiLyNmmUYOK-8,propmarket,"4 Bedrooms, House","<p>We have this biig house at Upper Thamae Maseru.. ena le malaene: 4 double rooms as well as 7 single rooms..The house has four bedrooms, sitting room, dining room, a room taking you to the garage, 2 toilets and a bathroom, laundry room, pantry, kitchen and a passage.</p>","Thepa ena ya mofuta wa house e fumaneha Upper Thamae, Maseru. E na le dikamore tse 4 le dibate tse 1 mme e fumaneha ka theko ya M 1,450,000. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",1450000.0,LSL,Maseru,"Upper Thamae, Maseru",House,4,1,"""[\""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-XvIngChWMiLyNmmUYOK-8\\\\image_1.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-XvIngChWMiLyNmmUYOK-8\\\\image_2.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-XvIngChWMiLyNmmUYOK-8\\\\image_3.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-XvIngChWMiLyNmmUYOK-8\\\\image_4.jpg\""]""",https://www.propmarket.co.ls/properties/XvIngChWMiLyNmmUYOK-8,Good,Traditional,Suburban,"""[\""garage\""]""",sale
propmarket-wmw4pWtyUFyxDl1649sUh,propmarket,Site,<p>🏳SITE FOR SALE KOLONYAMA </p><p>📍Pela Emanuel English Medium </p><p>●2minutes to tar road </p><p>●Electricity and Water Available </p><p>●900 sqm</p><p>●Developed (lerako la 3 room)</p><p>●Form C</p><p>💰90k </p><p></p>,"Thepa ena ya mofuta wa site e fumaneha Kolonyama, Leribe. E na le sebaka sena mme e fumaneha ka theko ya M 90,000. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",90000.0,LSL,Leribe,"Kolonyama, Leribe",Site,0,0,"""[\""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-wmw4pWtyUFyxDl1649sUh\\\\image_1.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-wmw4pWtyUFyxDl1649sUh\\\\image_2.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-wmw4pWtyUFyxDl1649sUh\\\\image_3.png\""]""",https://www.propmarket.co.ls/properties/wmw4pWtyUFyxDl1649sUh,Good,Traditional,Urban,"""[\""water connection\"", \""electricity\"", \""road access\"", \""tar road\""]""",sale
propmarket-cwPCp7ogNzR_vRmgUunOc,propmarket,Site,"<p>A good Site Available for sale , situated in Ha Mabote , Near Mabote Police station. From site to the road. It is 800sqm amounting to 350k. For further inquiries and viewing please contact me here please +266 59107030</p>","Thepa ena ya mofuta wa site e fumaneha Mabote, Berea. E na le sebaka sena mme e fumaneha ka theko ya M 350,000. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",350000.0,LSL,Berea,"Mabote, Berea",Site,0,0,"""[\""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-cwPCp7ogNzR_vRmgUunOc\\\\image_1.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-cwPCp7ogNzR_vRmgUunOc\\\\image_2.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-cwPCp7ogNzR_vRmgUunOc\\\\image_3.png\""]""",https://www.propmarket.co.ls/properties/cwPCp7ogNzR_vRmgUunOc,Good,Traditional,Hillside,"""[\""road access\""]""",sale
propmarket-Y9Po5j9kflvO6NB_zs4h9,propmarket,Site,<p>Sites tsena li Ha Pena Pena opposite Green City le Botho University</p><p>Boholo ba tsona bo lipake tsa 400sqm le 800sqm</p><p></p>,"Thepa ena ya mofuta wa site e fumaneha Ha Abia, Maseru. E na le sebaka sena mme e fumaneha ka theko ya M 120,000. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",120000.0,LSL,Maseru,"Ha Abia, Maseru",Site,0,0,"""[\""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-Y9Po5j9kflvO6NB_zs4h9\\\\image_1.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-Y9Po5j9kflvO6NB_zs4h9\\\\image_2.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-Y9Po5j9kflvO6NB_zs4h9\\\\image_3.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-Y9Po5j9kflvO6NB_zs4h9\\\\image_4.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-Y9Po5j9kflvO6NB_zs4h9\\\\image_5.jpg\""]""",https://www.propmarket.co.ls/properties/Y9Po5j9kflvO6NB_zs4h9,Good,Traditional,Urban,"""[]""",sale
propmarket-iLxt6RazP-ERv25YCuPtc,propmarket,Site,<p>Ts'imo ena e Ha Makhomo ha u qeta ho feta khorong tseleng e eang Metolong</p>,"Thepa ena ya mofuta wa site e fumaneha Metolong Ha Makotoko, Maseru. E na le sebaka sena mme e fumaneha ka theko ya M 100,000. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",100000.0,LSL,Maseru,"Metolong Ha Makotoko, Maseru",Site,0,0,"""[\""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-iLxt6RazP-ERv25YCuPtc\\\\image_1.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-iLxt6RazP-ERv25YCuPtc\\\\image_2.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-iLxt6RazP-ERv25YCuPtc\\\\image_3.png\""]""",https://www.propmarket.co.ls/properties/iLxt6RazP-ERv25YCuPtc,Good,Traditional,Suburban,"""[]""",sale
propmarket-TUaE0cyzIAhHsP_D87lFn,propmarket,Site,<p>Ts'imo ena e Ha Makhomo ha u qeta ho feta khorong tseleng e eang Metolong</p><p>E ntle haholo bakeng sa temo e kholo</p>,"Thepa ena ya mofuta wa site e fumaneha Metolong Ha Makotoko, Maseru. E na le sebaka sena mme e fumaneha ka theko ya M 280,000. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",280000.0,LSL,Maseru,"Metolong Ha Makotoko, Maseru",Site,0,0,"""[\""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-TUaE0cyzIAhHsP_D87lFn\\\\image_1.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-TUaE0cyzIAhHsP_D87lFn\\\\image_2.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-TUaE0cyzIAhHsP_D87lFn\\\\image_3.png\""]""",https://www.propmarket.co.ls/properties/TUaE0cyzIAhHsP_D87lFn,Good,Traditional,Suburban,"""[]""",sale
propmarket-KMeb_ngqmeHEhth1Ue1eQ,propmarket,House,"<p>Ntlo ena e so fele e fumaneha Linakotseng </p><p>Ke lerako la 3 bedrooms, bathroom le open plan ea sitting room le kitchen</p><p>Ho sa tsoa ruleloa haufinyane</p>","Thepa ena ya mofuta wa house e fumaneha Ha Tsolo, Maseru. E na le dikamore tse 2 le dibate tse 1 mme e fumaneha ka theko ya M 220,000. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",220000.0,LSL,Maseru,"Ha Tsolo, Maseru",House,2,1,"""[\""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-KMeb_ngqmeHEhth1Ue1eQ\\\\image_1.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-KMeb_ngqmeHEhth1Ue1eQ\\\\image_2.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-KMeb_ngqmeHEhth1Ue1eQ\\\\image_3.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-KMeb_ngqmeHEhth1Ue1eQ\\\\image_4.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-KMeb_ngqmeHEhth1Ue1eQ\\\\image_5.jpg\""]""",https://www.propmarket.co.ls/properties/KMeb_ngqmeHEhth1Ue1eQ,Good,Traditional,Suburban,"""[]""",sale
propmarket-IYJW418V9raGndz6_Ict0,propmarket,"1 Unit, 4 Bedrooms, House","<p>📢Double Storey House 🏠 For sale!📢</p><p>📍Ha-Foso Lebenkeleng, Berea Lesotho</p><p>💸ASKING PRICE AS PER EVALUATION REPORT 💸</p><p>•Fitted 2 Bedrooms on 1st floor and ground floor</p><p>•Master Bedroom with walk-in closet and ensuite</p><p>•Kitchen with scullery with fitted shelves and dishwasher</p><p>•Open plan type dining 🍽 and sitting room</p><p>•Study 📖/Office</p><p>•2 x double garages situated on the front and rear</p><p>•Access to balcony</p><p>•Lease Available, Plot Size: 936m²</p><p>•Perimeter Wall 🧱 Fenced</p><p>•Automated Gate situated from and rear</p><p>NB: EVALUATION REPORT @ R5.9million </p><p>AVAILBALE dated 1st October 2025</p><p>Asking Price R4.5million </p><p></p>","Thepa ena ya mofuta wa house e fumaneha Ha Foso Encroachment Boundary, Berea. E na le dikamore tse 4 le dibate tse 3 mme e fumaneha ka theko ya M 4,500,000. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",4500000.0,LSL,Berea,"Ha Foso Encroachment Boundary, Berea",House,4,3,"""[\""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-IYJW418V9raGndz6_Ict0\\\\image_1.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-IYJW418V9raGndz6_Ict0\\\\image_2.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-IYJW418V9raGndz6_Ict0\\\\image_3.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-IYJW418V9raGndz6_Ict0\\\\image_4.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-IYJW418V9raGndz6_Ict0\\\\image_5.jpg\""]""",https://www.propmarket.co.ls/properties/IYJW418V9raGndz6_Ict0,Good,Contemporary,Suburban,"""[\""garage\"", \""office-ready\"", \""walled property\""]""",sale
propmarket-Y05g7baITID25N3SEnYbU,propmarket,"4 Bedrooms, House","<p>4 bedroomed house with Lounge, fitted kitchen and fitted bathroom</p>","Thepa ena ya mofuta wa house e fumaneha Ha Molemane (teyateyaneng), Berea. E na le dikamore tse 4 le dibate tse 1 mme e fumaneha ka theko ya M 550,000. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",550000.0,LSL,Berea,"Ha Molemane (teyateyaneng), Berea",House,4,1,"""[\""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-Y05g7baITID25N3SEnYbU\\\\image_1.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-Y05g7baITID25N3SEnYbU\\\\image_2.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-Y05g7baITID25N3SEnYbU\\\\image_3.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-Y05g7baITID25N3SEnYbU\\\\image_4.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-Y05g7baITID25N3SEnYbU\\\\image_5.jpg\""]""",https://www.propmarket.co.ls/properties/Y05g7baITID25N3SEnYbU,Good,Traditional,Suburban,"""[]""",sale
propmarket-03tGL-LyZ-z9na20N8WHN,propmarket,Malaene,"<p>We have this property at Ha Pita Ha Seleso pela Maloti Supermarket.. Ke li single tse 15,not fat from the road just 2 minutes.. 825k</p>","Thepa ena ya mofuta wa house e fumaneha Ha Pita, Maseru. E na le dikamore tse 2 le dibate tse 1 mme e fumaneha ka theko ya M 825,000. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",825000.0,LSL,Maseru,"Ha Pita, Maseru",House,2,1,"""[\""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-03tGL-LyZ-z9na20N8WHN\\\\image_1.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-03tGL-LyZ-z9na20N8WHN\\\\image_2.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-03tGL-LyZ-z9na20N8WHN\\\\image_3.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-03tGL-LyZ-z9na20N8WHN\\\\image_4.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-03tGL-LyZ-z9na20N8WHN\\\\image_5.png\""]""",https://www.propmarket.co.ls/properties/03tGL-LyZ-z9na20N8WHN,Good,Traditional,Suburban,"""[\""road access\""]""",sale
propmarket-N7iOScs5tKKdgvqG0rt5O,propmarket,Site,"<p>Site e ntle haholo Berea tlasa Boipabolo Junior School,pela Fun City</p><p>Good neighborhood ho pela tsela</p>","Thepa ena ya mofuta wa site e fumaneha Ha Foso, Berea. E na le sebaka sena mme e fumaneha ka theko ya M 150,000. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",150000.0,LSL,Berea,"Ha Foso, Berea",Site,0,0,"""[\""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-N7iOScs5tKKdgvqG0rt5O\\\\image_1.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-N7iOScs5tKKdgvqG0rt5O\\\\image_2.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-N7iOScs5tKKdgvqG0rt5O\\\\image_3.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-N7iOScs5tKKdgvqG0rt5O\\\\image_4.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-N7iOScs5tKKdgvqG0rt5O\\\\image_5.jpg\""]""",https://www.propmarket.co.ls/properties/N7iOScs5tKKdgvqG0rt5O,Good,Traditional,Urban,"""[\""near schools\""]""",sale
propmarket-nPomYV-UzDSR2r9Xnuq6E,propmarket,"2 Bedrooms, Duplex","<p>A well secured Residential Duplex for rental in Hospital Area Mafeteng.</p><p>- 2 fully fitted bedrooms</p><p>- a spacious lounge</p><p>- Fully fitted open plan kitchen, with stove, oven and extractor fan</p><p>- Toilet and shower</p><p>- Washing machine connectivity</p><p>- Contingency water storage tank in case of water cuts</p><p>- Mini complex secured with fencing and a remote controlled access gate</p><p>- Sufficient parking space</p><p>- Close proximity to facilities including main hospital, schools, sporting grounds, shopping centres</p><p>- Water bill, gardening fee included in the rental</p><p>-Rent R3000 plus equivalent security deposit.</p>","Thepa ena ya mofuta wa townhouse e fumaneha Mafeteng Hospital, Mafeteng. E na le dikamore tse 2 le dibate tse 1 mme e fumaneha ka theko ya M 3,000. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",3000.0,LSL,Mafeteng,"Mafeteng Hospital, Mafeteng",Townhouse,2,1,"""[\""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-nPomYV-UzDSR2r9Xnuq6E\\\\image_1.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-nPomYV-UzDSR2r9Xnuq6E\\\\image_2.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-nPomYV-UzDSR2r9Xnuq6E\\\\image_3.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-nPomYV-UzDSR2r9Xnuq6E\\\\image_4.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-nPomYV-UzDSR2r9Xnuq6E\\\\image_5.jpg\""]""",https://www.propmarket.co.ls/properties/nPomYV-UzDSR2r9Xnuq6E,Good,Family,Garden,"""[\""water connection\"", \""parking\"", \""garden\"", \""near schools\"", \""road access\"", \""security\"", \""shower\""]""",rent
propmarket-xkCHh2gN6TfQL3222_qPm,propmarket,Site,"<p>We have a site at Sekamaneng - Ha Phesha, o kena le Ikhetheleng</p><p>It is 30m by 15m. It has a sub-lease</p><p></p>","Thepa ena ya mofuta wa site e fumaneha Sekamaneng, Berea. E na le sebaka sena mme e fumaneha ka theko ya M 64,000. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",64000.0,LSL,Berea,"Sekamaneng, Berea",Site,0,0,"""[\""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-xkCHh2gN6TfQL3222_qPm\\\\image_1.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-xkCHh2gN6TfQL3222_qPm\\\\image_2.png\""]""",https://www.propmarket.co.ls/properties/xkCHh2gN6TfQL3222_qPm,Good,Traditional,Suburban,"""[]""",sale
propmarket-LIpWGyByIhDXWojf-h2Bx,propmarket,Site,<p>Ts'imo ena e motseng oa Sehlabeng Ha Rammoroane</p><p>Ke ts'imo e ntle haholo bakeng sa temo ho bile hona le borehole sebakeng sa metsi</p>,"Thepa ena ya mofuta wa site e fumaneha Sehlabeng (ha Ts'oene Lipohong), Berea. E na le sebaka sena mme e fumaneha ka theko ya M 400,000. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",400000.0,LSL,Berea,"Sehlabeng (ha Ts'oene Lipohong), Berea",Site,0,0,"""[\""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-LIpWGyByIhDXWojf-h2Bx\\\\image_1.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-LIpWGyByIhDXWojf-h2Bx\\\\image_2.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-LIpWGyByIhDXWojf-h2Bx\\\\image_3.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-LIpWGyByIhDXWojf-h2Bx\\\\image_4.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\propmarket\\\\propmarket-LIpWGyByIhDXWojf-h2Bx\\\\image_5.jpg\""]""",https://www.propmarket.co.ls/properties/LIpWGyByIhDXWojf-h2Bx,Good,Traditional,Suburban,"""[]""",sale
